,date,device,text,location
99,2017-09-07 21:37:20,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
0,2017-09-07 21:36:56,Twitter for iPhone,Attack at firm where sensitive information IS the product starts two months before discovery https://t.co/cBrImjhPQO,
1,2017-09-07 21:36:56,Twitter Web Client,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
2,2017-09-07 21:36:53,Twitter for Windows,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
3,2017-09-07 21:36:46,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
4,2017-09-07 21:36:42,Twitter Web Client,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
5,2017-09-07 21:36:41,Twitter for iPhone,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
6,2017-09-07 21:36:41,Twitter for Android,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
7,2017-09-07 21:36:39,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
8,2017-09-07 21:36:37,Twitter for Android,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
9,2017-09-07 21:36:35,TweetDeck,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
10,2017-09-07 21:36:35,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3tyvQcUYj0 https://t.co/afxnseG7Nd,
11,2017-09-07 21:36:29,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
12,2017-09-07 21:36:29,Twitter for iPad,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
13,2017-09-07 21:36:27,Twitter Web Client,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3tyvQcUYj0 https://t.co/afxnseG7Nd,
14,2017-09-07 21:36:24,Twitter for iPhone,Equifax Says Cyber Attack May Have Hit 143 Million Customers #CyberHurricane #Equifax  https://t.co/NpOFp8sW8I,
15,2017-09-07 21:36:22,Twitter for Android,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
16,2017-09-07 21:36:16,Twitter Web Client,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
17,2017-09-07 21:36:15,Twitter for iPhone,Equifax: cyber attack may have hit 143M customers https://t.co/S3ARHXuv5u https://t.co/qtX9o8dpDQ,
18,2017-09-07 21:36:14,Twitter Web Client,"@Equifax Cyber Attack May Have Hit 143 Million Customers. 
Full story: 
https://t.co/YvJp1NJCAF https://t.co/873qmEdVkX",
19,2017-09-07 21:36:14,IFTTT,"RT technology ""The Equifax cyber attack ranks among the largest cybersecurity breaches in history … https://t.co/8DvuZHM62p""",
20,2017-09-07 21:36:12,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
21,2017-09-07 21:36:11,Twitter for Android,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
22,2017-09-07 21:36:06,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
23,2017-09-07 21:36:06,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
24,2017-09-07 21:36:02,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
25,2017-09-07 21:36:00,Twitter for BlackBerry,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
26,2017-09-07 21:36:00,Twitter Web Client,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
27,2017-09-07 21:35:51,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
28,2017-09-07 21:35:50,Twitter for iPhone,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3tyvQcUYj0 https://t.co/afxnseG7Nd,
29,2017-09-07 21:35:39,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
30,2017-09-07 21:35:35,TweetDeck,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/VN2kkmRrGN https://t.co/XR7LCKfhi6,
31,2017-09-07 21:35:35,TweetDeck,A cyber attack has exposed the sensitive data of 143 million Americans https://t.co/4r9JJ1BPa9 https://t.co/sDkk4ZP4PP,
32,2017-09-07 21:35:29,IFTTT,business: The Equifax cyber attack ranks among the largest cybersecurity breaches in history … https://t.co/aikdHYO5pJ,
33,2017-09-07 21:35:22,Twitter for Android,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
34,2017-09-07 21:35:11,SocialFlow,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3tyvQcUYj0 https://t.co/afxnseG7Nd,
35,2017-09-07 21:35:08,SocialFlow,The Equifax cyber attack ranks among the largest cybersecurity breaches in history https://t.co/3JTwEJhYPk https://t.co/SEuPHeHitg,
36,2017-09-07 21:34:53,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/dB05gtJBY9 via @business,
37,2017-09-07 21:34:40,Twitter for Android,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
38,2017-09-07 21:34:29,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
39,2017-09-07 21:34:26,IFTTT,"THE INDIPENDENT - Equifax data breach: Cyber attack exposes 143 million Americans sensitive data, including social security numbers …",
40,2017-09-07 21:34:22,Twitter Web Client,US Equifax Says Cyber Attack May Have Hit 143 Million Customers - https://t.co/6qwvILFC9U #Cybersecurity #infosec #privacy,
41,2017-09-07 21:34:19,Twitter for Android,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
42,2017-09-07 21:34:07,IFTTT,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/5XUVq12PCk,
43,2017-09-07 21:33:51,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
44,2017-09-07 21:33:50,Echofon,Equifax: cyber attack may have hit 143M customers https://t.co/S3ARHXuv5u https://t.co/qtX9o8dpDQ,
45,2017-09-07 21:33:22,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
46,2017-09-07 21:33:09,dlvr.it,Equifax: cyber attack may have hit 143M customers https://t.co/S3ARHXuv5u https://t.co/qtX9o8dpDQ,
47,2017-09-07 21:33:01,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
48,2017-09-07 21:32:56,Twitter Lite,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
49,2017-09-07 21:32:45,Twitter Web Client,Equifax says cyber attack may have hit 143 million US customers https://t.co/dulcNZuQ8T,
50,2017-09-07 21:32:35,IFTTT,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/fnqA7nfQkZ,
51,2017-09-07 21:32:21,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
52,2017-09-07 21:32:21,Twitter Web Client,"Equifax Says Cyber Attack May Have Hit 143 Million Customers

https://t.co/xTYiSzGwFu",
53,2017-09-07 21:32:06,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
54,2017-09-07 21:32:03,IFTTT,ForbesTech: Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/UygpYAzPu3 https://t.co/OxlJfxpx22,
55,2017-09-07 21:31:57,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
56,2017-09-07 21:31:56,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
57,2017-09-07 21:31:51,LinkedIn,"Equifax breach info, with site to see if you were affected. 
https://t.co/3e4O0O5yBI",
58,2017-09-07 21:31:48,Twitter for Android,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
59,2017-09-07 21:31:44,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
60,2017-09-07 21:31:32,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/QzLjffC45X via @business,
61,2017-09-07 21:31:31,Twitter Web Client,.@Equifax How will you alert those who have been affected by this cyber attack? What protections will you offer?,
62,2017-09-07 21:31:26,IFTTT,Equifax Says Cyber Attack May Have Hit 143 Million Customers - Bloomberg https://t.co/StNrp4mEiw,
63,2017-09-07 21:31:17,Twitter Web Client,Great! Company protecting my accounts from attack has been hacked. Equifax Cyberattack May Have Hurt 143 M Customers https://t.co/RLC1sw8S4s,
64,2017-09-07 21:31:15,dlvr.it,Equifax Says Cyber Attack May Have Hit 143 Million Customers - Bloomberg https://t.co/1PJQCfzHUl https://t.co/6TGyuhvnUc,
65,2017-09-07 21:31:12,IFTTT,RT Forbes: Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack… https://t.co/1TLgDlPo9D,
66,2017-09-07 21:31:12,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
67,2017-09-07 21:31:08,dlvr.it,Equifax Says Cyber Attack May Have Hit 143 Million Customers - Bloomberg https://t.co/QWXMZbZnRL https://t.co/ZXvafEAMhw,
68,2017-09-07 21:31:01,Hootsuite,Equifax Says Cyber Attack May Have Hit 143 Million Customers - Bloomberg https://t.co/qqfwmjxvPO,
69,2017-09-07 21:30:52,Hootsuite,#360WiseNews : Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/oqAxCIihjQ,
70,2017-09-07 21:30:44,Hootsuite,#USA #Forbes #Headlines #NEWS  broadcast by : Equifax Says 143 Million Americans Potentially Impacted In Cyber ... https://t.co/MwxYPtODKO,
71,2017-09-07 21:30:31,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
72,2017-09-07 21:30:30,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
73,2017-09-07 21:30:19,Test app P7da7UU,"Equifax Says Cyber Attack May Have Hit 143 Million Customers
Read more: https://t.co/qmJqxTbMxr
#world #attack https://t.co/NDsCazNrQb",
74,2017-09-07 21:30:14,Twitter for Android,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
75,2017-09-07 21:30:08,IFTTT,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/P5fhvCfhID https://t.co/ewCvoAaHAs,
76,2017-09-07 21:30:03,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
77,2017-09-07 21:29:48,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
78,2017-09-07 21:29:42,Twitter for Android,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
79,2017-09-07 21:29:32,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
80,2017-09-07 21:29:26,IFTTT,Equifax Says Cyber Attack May Have Hit 143 Million Customers - Bloomberg https://t.co/T4amT5cBBA,
81,2017-09-07 21:29:26,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
82,2017-09-07 21:29:24,Twitter for Windows,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
83,2017-09-07 21:29:22,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
84,2017-09-07 21:29:08,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
85,2017-09-07 21:28:57,Twitter for iPad,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
86,2017-09-07 21:28:46,Twitter for iPhone,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/FwLGJJaR1l,
87,2017-09-07 21:28:46,Twitter for iPhone,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
88,2017-09-07 21:28:40,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
89,2017-09-07 21:28:35,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
90,2017-09-07 21:28:35,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
91,2017-09-07 21:28:32,IFTTT,3Novices:Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/Yu6epgt6Vp The credit bureau said Social Sec…,
92,2017-09-07 21:28:24,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
93,2017-09-07 21:28:16,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
94,2017-09-07 21:28:05,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
95,2017-09-07 21:28:01,Twitter for Android,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
96,2017-09-07 21:27:54,Twitter for  iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
97,2017-09-07 21:27:46,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
98,2017-09-07 21:27:46,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
99,2017-09-07 21:27:38,Twitter for Windows Phone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
0,2017-09-07 21:26:58,Twitter Web Client,"Seems like @Equifax is so lackadaisical about all of this. For them to say they know they need to upgrade systems AFTER the attack? Bad form https://t.co/rUIQ3garHd
JUST IN: Equifax discloses cybersecurity incident ""potentially impacting approximately 143 million U.S. consumers.” https://t.co/p3pj1RwUZS",
1,2017-09-07 21:26:56,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
2,2017-09-07 21:26:54,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
3,2017-09-07 21:26:52,Twitter for iPad,BREAKING: Credit reporting agency Equifax reports cyber attack potentially impacting 143 million U.S. Costumers credit cards etc.,
4,2017-09-07 21:26:44,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
5,2017-09-07 21:26:37,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
6,2017-09-07 21:26:33,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/TOcWxINvNu via @business,
7,2017-09-07 21:26:32,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
8,2017-09-07 21:26:31,Twitter Web Client,"Hackers accessed names, Social Security numbers, birth dates, addresses &amp; driver's license numbers. https://t.co/VK6xPHq0uI",
9,2017-09-07 21:26:27,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
10,2017-09-07 21:26:26,IFTTT,jaimeotero_: Equifax says it was hit by a cyber attack that may have affected about 143 million customers … https://t.co/XNdgpre9Lq RT,
11,2017-09-07 21:26:25,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
12,2017-09-07 21:26:14,TweetDeck,"Hackers accessed names, Social Security numbers, birth dates, addresses &amp; driver's license numbers. https://t.co/VK6xPHq0uI",
13,2017-09-07 21:26:14,Twitter for iPad,Equifax Says Cyber Attack May Have Hit 143 Million Customers - Bloomberg https://t.co/87T6YNcFCG,
14,2017-09-07 21:26:12,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
15,2017-09-07 21:26:06,Twitter Lite,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
16,2017-09-07 21:25:44,Twitter Web Client,BURN IT ALL THE FUCK DOWN - Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/B2H5yCqt7D via @business,
17,2017-09-07 21:25:43,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
18,2017-09-07 21:25:41,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
19,2017-09-07 21:25:39,IFTTT,Equifax Says Cyber Attack May Have Hit 143M Customers https://t.co/LaJi0uKtVG,
20,2017-09-07 21:25:38,Twitter Web Client,"Hackers accessed names, Social Security numbers, birth dates, addresses &amp; driver's license numbers. https://t.co/VK6xPHq0uI",
21,2017-09-07 21:25:34,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/MZgpPwT2FW via @business,
22,2017-09-07 21:25:28,IFTTT,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/XhXBMZvULq https://t.co/c7PXYkS13c,
23,2017-09-07 21:25:26,IFTTT,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/fH1LK0ynMV https://t.co/aPuBXAEZD9,
24,2017-09-07 21:25:22,Twitter for Android,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
25,2017-09-07 21:25:21,IFTTT,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack… https://t.co/Or0G5lCjKv #smallbusiness …,
26,2017-09-07 21:25:19,IFTTT,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack… https://t.co/VTyZKsD9Hi,
27,2017-09-07 21:25:17,IFTTT,Equifax says it was hit by a cyber attack that may have affected about 143 million customers … https://t.co/zgbYLthpwR,
28,2017-09-07 21:25:13,Twitter Web Client,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/Gufonhenup via @business,
29,2017-09-07 21:25:10,Twitter Lite,Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/ujzBKQMB36,
30,2017-09-07 21:25:09,Twitter Web Client,"Hackers accessed names, Social Security numbers, birth dates, addresses &amp; driver's license numbers. https://t.co/VK6xPHq0uI",
31,2017-09-07 21:25:04,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
32,2017-09-07 21:24:53,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
33,2017-09-07 21:24:51,Twitter Web Client,Equifax Says 143 Million Americans Potentially Impacted In Cyber Attack https://t.co/Lm4hQl6EgM,
34,2017-09-07 21:24:47,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
35,2017-09-07 21:24:40,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
36,2017-09-07 21:24:39,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
37,2017-09-07 21:24:22,IFTTT,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/VOjRZQFwu4 https://t.co/B6aaXc9UGi,
38,2017-09-07 21:24:20,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
39,2017-09-07 21:24:12,Twitter Web Client,Terrible News:  Equifax Says Cyber Attack May Have Hit 143 Million Customers  https://t.co/vTchRGelEn,
40,2017-09-07 21:24:05,IFTTT,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/RrVtWX9uBV https://t.co/FNVeqUw4h2 #ForbesTech,
41,2017-09-07 21:23:58,Twitter for iPhone,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
42,2017-09-07 21:23:52,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
43,2017-09-07 21:23:46,Twitter Web Client,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
44,2017-09-07 21:23:42,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
45,2017-09-07 21:23:38,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7gSGLfgyu8 https://t.co/ubhoufj3kq,
46,2017-09-07 21:23:37,Hootsuite,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
47,2017-09-07 21:23:34,IFTTT,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/qIcaf7AeCV https://t.co/7dwYyaRUsb,
48,2017-09-07 21:23:30,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
49,2017-09-07 21:23:28,Twitter Web Client,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
50,2017-09-07 21:23:26,IFTTT,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack… https://t.co/OQcbUIsoF8,
51,2017-09-07 21:23:18,Twitter Web Client,"Another day, another megahack. This time #Equifax. https://t.co/5fkZDeo2Yi",
52,2017-09-07 21:23:03,Twitter Web Client,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
53,2017-09-07 21:23:00,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
54,2017-09-07 21:22:59,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
55,2017-09-07 21:22:58,Twitter Web Client,"With my luck I am probably one of them.  
Equifax Says Cyber Attack May Have Hit 143 Million Customers https://t.co/itSJlhmnQA via @business",
56,2017-09-07 21:22:53,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
57,2017-09-07 21:22:44,Twitter for iPhone,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
58,2017-09-07 21:22:41,Twitter for iPhone,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7pf1TlXWkn https://t.co/TQtRsJTgq1,
59,2017-09-07 21:22:24,Twitter Lite,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
60,2017-09-07 21:22:21,Twitter for Android,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/G28xcfDSX9 https://t.co/iaui4LrQJq,
61,2017-09-07 21:22:20,IFTTT,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack… https://t.co/DlWkyDr1vY,
62,2017-09-07 21:22:14,IFTTT,Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/4jJA4A0Au6 https://t.co/X5cJ6DQ2fS,
63,2017-09-07 21:22:11,Twitter Web Client,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
64,2017-09-07 21:22:08,Twitter Web Client,Equifax says it was hit by a cyber attack that may have affected about 143 million customers https://t.co/7gSGLfgyu8 https://t.co/ubhoufj3kq,
65,2017-09-07 21:22:02,IFTTT,"RT ForbesTech ""Equifax says 143 million Americans potentially impacted in cyber attack: https://t.co/jH2pwaI1or https://t.co/WYRTRlm5Vk""",
66,2017-09-07 21:21:58,Twitter for Android,Credit bureau Equifax says 143 million Americans may have had their data stolen in a cyber attack https://t.co/bsdSJzxI2u https://t.co/F1206ly0zU,
